,Affiliation,Name,google_scholar_id
485,Dartmouth_College,Chandrasekhar Ramanathan,EBSaHLkAAAAJ
486,Dartmouth_College,Alex Rimberg,Y0j6GhkAAAAJ
487,Dartmouth_College,Barrett N. Rogers,None
488,Dartmouth_College,Rahul Sarpeshkar,1UbzzQcAAAAJ
489,Dartmouth_College,John R. Thorstensen,None
490,Dartmouth_College,Lorenza Viola,aoZ0mC8AAAAJ
491,Dartmouth_College,Devin G. Walker,None
492,Dartmouth_College,James Daniel Whitfield,XLMWVzQAAAAJ
493,Dartmouth_College,Kevin Wright,TeR8x_cAAAAJ
494,Dartmouth_College,Martin N. Wybourne,None
495,Dartmouth_College,Philippe Crane,None
496,Dartmouth_College,Christopher G. Levey,None
497,Dartmouth_College,Timothy Smith,6gd9FBIAAAAJ
498,Dartmouth_College,Francesco Ticozzi,-XDAZnsAAAAJ
499,Dartmouth_College,Aleksandr Ukhorskiy,kkVUc3QAAAAJ
500,Dartmouth_College,Joseph D. Harris,None
501,Dartmouth_College,Walter E. Lawrence,None
502,Dartmouth_College,David C. Montgomery,None
503,Dartmouth_College,Gary Alan Wegner,None
504,Dartmouth_College,Tonima Ananna,UZUZHScAAAAJ
505,Dartmouth_College,James H. Brown,mvn33HYAAAAJ
506,Dartmouth_College,Zhao Li,J8NUZDMAAAAJ
507,Dartmouth_College,Fabio Lingua,NO81QRUAAAAJ
508,Dartmouth_College,Leigh Norris,mmBWLjIAAAAJ
509,Dartmouth_College,Ashley Perko,None
510,Dartmouth_College,Kanav Setia,smBR9cYAAAAJ
511,Dartmouth_College,Alexander R. H. Smith,eTQyTFEAAAAJ
512,Dartmouth_College,Daniel Allman,2P3n8Va65IEC
513,Dartmouth_College,Thomas Boudreaux,T7Sssw0AAAAJ
514,Dartmouth_College,William Braasch,None
515,Dartmouth_College,Benjamin Brock,x62kz58AAAAJ
516,Dartmouth_College,McKinley Brumback,None
517,Dartmouth_College,Yanping Cai,olHdyqoAAAAJ
518,Dartmouth_College,Kelly Cantwell,None
519,Dartmouth_College,Christopher Carroll,JY7jfgsAAAAJ
520,Dartmouth_College,Riley W. Chien,c0VPJGkAAAAJ
521,Dartmouth_College,Anthony Cressman,None
522,Dartmouth_College,Vincent P Flynn,None
523,Dartmouth_College,Aylin Garcia Soto,None
524,Dartmouth_College,Christina Gilligan,3hoFu_wAAAAJ
525,Dartmouth_College,Brent Harrison,JUAIpDcAAAAJ
526,Dartmouth_College,Emily Hudson,yNu117MAAAAJ
527,Dartmouth_College,Linta Joseph,None
528,Dartmouth_College,Sisira Kanhirathingal,None
529,Dartmouth_College,Muhammad Q. Khan,XPvJ6_UAAAAJ
530,Dartmouth_College,Max Krackow,None
531,Dartmouth_College,Shan-chang Lin,urZ7GwoAAAAJ
532,Dartmouth_College,Chrystal Moser,None
533,Dartmouth_College,Magdalina Moses,None
534,Dartmouth_College,Sarah Peery,3N8RolMAAAAJ
535,Dartmouth_College,Grayson Petter,juZ0O1sAAAAJ
536,Dartmouth_College,Stephanie Podjed,None
537,Dartmouth_College,Murong Qin,ISzQiF4AAAAJ
538,Dartmouth_College,Francisco Riberi,None
539,Dartmouth_College,Keighley Rockcliffe,None
540,Dartmouth_College,Parth Sabharwal,None
541,Dartmouth_College,Vivian I. Sabla,None
542,Dartmouth_College,Athira Sanal,None
543,Dartmouth_College,Bhargava Thyagarajan,None
544,Dartmouth_College,Avery Tishue,None
545,Dartmouth_College,Jules Van Irsel,None
546,Dartmouth_College,Sara A. Vannah,None
547,Dartmouth_College,Hui Wang,vsSlT-wAAAAJ
548,Dartmouth_College,Weishi Wang,None
549,Dartmouth_College,Kathryn Weil,-gQYNskAAAAJ
550,Dartmouth_College,Kelly E. Whalen,None
551,Dartmouth_College,Jacob Willard,None
552,Dartmouth_College,Ethan Q. Williams,None
553,Dartmouth_College,Qidong Xu,None
554,Dartmouth_College,Wei Yan,kkIVRvgAAAAJ
555,Dartmouth_College,Jun Yang,V06U7MsAAAAJ
556,Dartmouth_College,Jackson Yant,None
557,Dartmouth_College,Jean Blandin,None
558,Dartmouth_College,Joe Drake,0G0A1NoAAAAJ
559,Dartmouth_College,Amy Flockton,None
560,Dartmouth_College,Ralph Gibson,None
561,Dartmouth_College,Alan Goldblatt,None
562,Dartmouth_College,Terrence Kovacs,None
563,Dartmouth_College,Tressy Manning,None
564,Dartmouth_College,David McGaw,None
565,Dartmouth_College,Mike Trimpi,None
566,Dartmouth_College,Megan P. Whitlock,None
567,California_Institute_of_Technology,Rana Adhikari,5wGd4NsAAAAJ
568,California_Institute_of_Technology,Jason F. Alicea,None
569,California_Institute_of_Technology,James J. (Jamie) Bock,None
570,California_Institute_of_Technology,Fernando Brandao,zmDJrh0AAAAJ
571,California_Institute_of_Technology,Katerina Chatziioannou,None
572,California_Institute_of_Technology,Xie Chen,LU_zVi8AAAAJ
573,California_Institute_of_Technology,Yanbei Chen,RTpEXk0AAAAJ
574,California_Institute_of_Technology,Clifford W. Cheung,None
575,California_Institute_of_Technology,Manuel A. Endres,None
576,California_Institute_of_Technology,Bradley W. Filippone,None
577,California_Institute_of_Technology,James Fuller,ksJ6JRcAAAAJ
578,California_Institute_of_Technology,Sunil Golwala,None
579,California_Institute_of_Technology,Sergei G. Gukov,None
580,California_Institute_of_Technology,Fiona A. Harrison,None
581,California_Institute_of_Technology,David G. Hitlin,None
582,California_Institute_of_Technology,Philip F. Hopkins,None
583,California_Institute_of_Technology,David Hsieh,5XnK14gAAAAJ
584,California_Institute_of_Technology,Nicholas R. (Nick) Hutzler,None
585,California_Institute_of_Technology,Anton N. Kapustin,None
586,California_Institute_of_Technology,H. J. Kimble,None
587,California_Institute_of_Technology,Alexei Kitaev,None
588,California_Institute_of_Technology,Kenneth G. Libbrecht,None
589,California_Institute_of_Technology,Christopher Martin,BRfOlVoAAAAJ
590,California_Institute_of_Technology,Olexei I. Motrunich,i8u1IFgAAAAJ
591,California_Institute_of_Technology,Harvey B. Newman,None
592,California_Institute_of_Technology,Hiroshi (Hirosi Ooguri) Oguri,None
593,California_Institute_of_Technology,Oskar J. Painter,None
594,California_Institute_of_Technology,Ryan B. Patterson,None
595,California_Institute_of_Technology,Robert B. Phillips,yH-48vkAAAAJ
596,California_Institute_of_Technology,E. S. (Sterl) Phinney,None
597,California_Institute_of_Technology,Hugh D. (David) Politzer,None
598,California_Institute_of_Technology,Frank C. Porter,tvCkq8wAAAAJ
599,California_Institute_of_Technology,John P. Preskill,xmOSptwAAAAJ
600,California_Institute_of_Technology,Thomas A. (Tom) Prince,None
601,California_Institute_of_Technology,Gil Refael,rKWw5CgAAAAJ
602,California_Institute_of_Technology,Thomas F. Rosenbaum,None
603,California_Institute_of_Technology,Michael L. Roukes,None
604,California_Institute_of_Technology,Axel Scherer,None
605,California_Institute_of_Technology,David Simmons-Duffin,7pYTJCIAAAAJ
606,California_Institute_of_Technology,Maria Spiropulu,None
607,California_Institute_of_Technology,Edward C. Stone,None
608,California_Institute_of_Technology,Saul A. Teukolsky,None
609,California_Institute_of_Technology,Alan J. Weinstein,None
610,California_Institute_of_Technology,Mark B. Wise,None
611,California_Institute_of_Technology,Nai-Chang Yeh,f6w96qkAAAAJ
612,California_Institute_of_Technology,Jonas Zmuidzinas,None
613,California_Institute_of_Technology,Kathryn M. Zurek,None
614,University_of_Notre_Dame,"Ahn, Tan",None
615,University_of_Notre_Dame,"Aprahamian, Ani",pVVdyF8AAAAJ
616,University_of_Notre_Dame,"Assaf, Badih",Ct9XpCcAAAAJ
617,University_of_Notre_Dame,"Balsara, Dinshaw",k6UU5egAAAAJ
618,University_of_Notre_Dame,"Bardayan, Dan",None
619,University_of_Notre_Dame,"Beers, Timothy",None
620,University_of_Notre_Dame,"Brodeur, Maxime",None
621,University_of_Notre_Dame,"Caprio, Mark",cQ3TQsEAAAAJ
622,University_of_Notre_Dame,"Chilcote, Jeffrey",None
623,University_of_Notre_Dame,"Collon, Philippe",SPIsQzIAAAAJ
624,University_of_Notre_Dame,"Couder, Manoel",vYrOqkEAAAAJ
625,University_of_Notre_Dame,"Crass, Jonathan",klackmYAAAAJ
626,University_of_Notre_Dame,"Crepp, Justin R.",None
627,University_of_Notre_Dame,"Davis, Keith",R70qDtIAAAAJ
628,University_of_Notre_Dame,"deBoer, James",oWLnJPAAAAAJ
629,University_of_Notre_Dame,"Delgado, Antonio",LBY-iUcAAAAJ
630,University_of_Notre_Dame,"Dobrowolska, Malgorzata",0pFd_a8AAAAJ
631,University_of_Notre_Dame,"Eskildsen, Morten",None
632,University_of_Notre_Dame,"Furdyna, Jacek",XyjUQPAAAAAJ
633,University_of_Notre_Dame,"Garg, Umesh",EvI4uM0AAAAJ
634,University_of_Notre_Dame,"Garnavich, Peter",None
635,University_of_Notre_Dame,"Görres, Joachim",None
636,University_of_Notre_Dame,"Hildreth, Michael",None
637,University_of_Notre_Dame,"Howk, J. Christopher",None
638,University_of_Notre_Dame,"Hsu, Yi-Ting",x0dAAD0AAAAJ
639,University_of_Notre_Dame,"Jankó, Boldizsár",-3-J4foAAAAJ
640,University_of_Notre_Dame,"Jessop, Colin",None
641,University_of_Notre_Dame,"Kolda, Christopher",zo5jv3IAAAAJ
642,University_of_Notre_Dame,"Kuno, Masaru",weHG1NIAAAAJ
643,University_of_Notre_Dame,"Lannon, Kevin",None
644,University_of_Notre_Dame,"LaVerne, Jay",SlagU2oAAAAJ
645,University_of_Notre_Dame,"Lehner, Nicolas",D8QnfQ0AAAAJ
646,University_of_Notre_Dame,"Lent, Craig",5ONt15QAAAAJ
647,University_of_Notre_Dame,"Liu, Xinyu",g0O5-8gAAAAJ
648,University_of_Notre_Dame,"LoSecco, John",None
649,University_of_Notre_Dame,"Manukyan, Khachatur",l4nf9V0AAAAJ
650,University_of_Notre_Dame,"Marinelli, Nancy",None
651,University_of_Notre_Dame,"Martin, Adam",I6nS61cAAAAJ
652,University_of_Notre_Dame,"Mathews, Grant",lAOztroAAAAJ
653,University_of_Notre_Dame,"Mechtenberg, Abigail",Iqu2SPEAAAAJ
654,University_of_Notre_Dame,"O'Malley, Patrick",Xcvoa-gAAAAJ
655,University_of_Notre_Dame,"Peaslee, Graham",tDl7_hUAAAAJ
656,University_of_Notre_Dame,"Peng, Jeffrey",F0GR8JoAAAAJ
657,University_of_Notre_Dame,"Phillips, Lara",q9f8mwoAAAAJ
658,University_of_Notre_Dame,"Ptasinska, Sylwia",fpFGUy0AAAAJ
659,University_of_Notre_Dame,"Robertson, Daniel",V32nmaUAAAAJ
660,University_of_Notre_Dame,"Ruchti, Randal",None
661,University_of_Notre_Dame,"Sapirstein, Jonathan",None
662,University_of_Notre_Dame,"Simon, Anna",3BHE24AAAAAJ
663,University_of_Notre_Dame,"Stech, Ed",None
664,University_of_Notre_Dame,"Suh, In-Saeng",RqxqIsEAAAAJ
665,University_of_Notre_Dame,"Surman, Rebecca",None
666,University_of_Notre_Dame,"Tan, Wanpeng",None
667,University_of_Notre_Dame,"Tsai, Yuhsin",R2Gj6JIAAAAJ
668,University_of_Notre_Dame,"Toroczkai, Zoltán",5orKjqgAAAAJ
669,University_of_Notre_Dame,"Vural, Dervis Can",yqDTqW8AAAAJ
670,University_of_Notre_Dame,"Wayne, Mitchell",7IglMPgAAAAJ
671,University_of_Notre_Dame,"Wiescher, Michael",None
672,University_of_Notre_Dame,"Zech, Will",O3cC2wcAAAAJ
673,University_of_Chicago,Young-Kee Kim,YMOpHbsAAAAJ
674,University_of_Chicago,Ankur Agrawal,lHvOG4EAAAAJ
675,University_of_Chicago,Thomas Alford,None
676,University_of_Chicago,Yonatan Aljadeff,Q7OY_NkAAAAJ
677,University_of_Chicago,Samar Alqatari,None
678,University_of_Chicago,Chris Anderson,Kk-QbksAAAAJ
679,University_of_Chicago,Henry Ando,None
680,University_of_Chicago,Alexander Anferov,None
681,University_of_Chicago,Evan Angelico,None
682,University_of_Chicago,Anuj Apte,oX_oa18AAAAJ
683,University_of_Chicago,Chukwunonso Arinze,None
684,University_of_Chicago,Severine Atis,H7is5kMAAAAJ
685,University_of_Chicago,Camille Avestruz,SMSV9QkAAAAJ
686,University_of_Chicago,David Awschalom,None
687,University_of_Chicago,Brent Barker,NsfFwbgAAAAJ
688,University_of_Chicago,Claire Baum,None
689,University_of_Chicago,Daniel Baxter,9u1B14YAAAAJ
690,University_of_Chicago,Lucas Beaufore,None
691,University_of_Chicago,Sharba Bhattacharjee,None
692,University_of_Chicago,Ephraim Bililign,None
693,University_of_Chicago,Carlos Blanco,pBxDKPsAAAAJ
694,University_of_Chicago,Joseph Blanton,None
695,University_of_Chicago,Edward Blucher,None
696,University_of_Chicago,Aleksandr Bogatskii,None
697,University_of_Chicago,Daniel Brennan,rDA097UAAAAJ
698,University_of_Chicago,Andrea Bryant,Dy_8bfsAAAAJ
699,University_of_Chicago,Zily Burstein,None
700,University_of_Chicago,Geyue Cai,None
701,University_of_Chicago,Marcela Carena,None
702,University_of_Chicago,John E. Carlstrom,None
703,University_of_Chicago,Srivatsan Chakram,JMSOam4AAAAJ
704,University_of_Chicago,Chih-Kai Chang,XtceEkIAAAAJ
705,University_of_Chicago,Mark Chantell,None
706,University_of_Chicago,Gaurav Chaudhary,VpXKgAQAAAAJ
707,University_of_Chicago,Menglu Chen,rJe6KekAAAAJ
708,University_of_Chicago,Grace Chesmore,Mbgr0_gAAAAJ
709,University_of_Chicago,Paul Chichura,None
710,University_of_Chicago,Cheng Chin,PZHmNzwAAAAJ
711,University_of_Chicago,Shoshana Chipman,None
712,University_of_Chicago,Sanskriti Chitransh,None
713,University_of_Chicago,Yu-Hung Chiu,None
714,University_of_Chicago,Wen Han Chiu,hSxA0V8AAAAJ
715,University_of_Chicago,Theresa Chmiel,None
716,University_of_Chicago,Ti-Lin Chou,None
717,University_of_Chicago,Ming-Han Chou,K7inm84AAAAJ
718,University_of_Chicago,Piotr Chrusciel,7OFM2akAAAAJ
719,University_of_Chicago,Jinwei Chu,None
720,University_of_Chicago,Cheung Chun Tung,zGWN5dQAAAAJ
721,University_of_Chicago,Logan Clark,yF8XvdwAAAAJ
722,University_of_Chicago,Jonathan Colen,80cyZ-wAAAAJ
723,University_of_Chicago,Juan I. Collar,None
724,University_of_Chicago,Clay Córdova,4EsXOXUAAAAJ
725,University_of_Chicago,Davi Costa,TczbyGsAAAAJ
726,University_of_Chicago,Nina Coyle,None
727,University_of_Chicago,Alexander Crook,None
728,University_of_Chicago,Julian Cuevas-Zepeda,None
729,University_of_Chicago,Shadla Cycholl,None
730,University_of_Chicago,Jack Dale,None
731,University_of_Chicago,Daine Danielson,CpST4REAAAAJ
732,University_of_Chicago,Mohit Melwani Daswani,KTlN54gAAAAJ
733,University_of_Chicago,Cosmin Deaconu,kcW87PkAAAAJ
734,University_of_Chicago,Pratiti Deb,Zr-suYIAAAAJ
735,University_of_Chicago,David DeMille,uP5xsLUAAAAJ
736,University_of_Chicago,Meseret Demise,None
737,University_of_Chicago,Tiansong Deng,RxjJy8kAAAAJ
738,University_of_Chicago,John Devany,f2aFCPMAAAAJ
739,University_of_Chicago,Brooke DiGia,y0rxjvEAAAAJ
740,University_of_Chicago,Chunyang Ding,None
741,University_of_Chicago,Mark DiTusa,None
742,University_of_Chicago,Akash Dixit,0xma6vYAAAAJ
743,University_of_Chicago,Brennan Dizdar,None
744,University_of_Chicago,Kristin Dona,None
745,University_of_Chicago,Xiaofeng Dong,EpDfwvYAAAAJ
746,University_of_Chicago,Lizhi Dong,2HcD1KwAAAAJ
747,University_of_Chicago,Yi-Hsien Du,None
748,University_of_Chicago,Daniel Dutcher,_u_FJ34AAAAJ
749,University_of_Chicago,Alexander Edelman,yb9nvyAAAAAJ
750,University_of_Chicago,Toka Tarek Eid,None
751,University_of_Chicago,Ege Eren,b_KYI84AAAAJ
752,University_of_Chicago,Edward Esposito,None
753,University_of_Chicago,Jose Maria Ezquiaga,V6GgZrwAAAAJ
754,University_of_Chicago,Amanda Farah,None
755,University_of_Chicago,John Farmer,OZCToJUAAAAJ
756,University_of_Chicago,Lei Feng,5K6WAdMAAAAJ
757,University_of_Chicago,Christian Ferko,None
758,University_of_Chicago,Peter Fields,qunUfe8AAAAJ
759,University_of_Chicago,Harry Fosbinder-Elkins,None
760,University_of_Chicago,Casey Frantz,None
761,University_of_Chicago,Henry J. Frisch,None
762,University_of_Chicago,Michel Fruchart,None
763,University_of_Chicago,Han Fu,7cBfJMUAAAAJ
764,University_of_Chicago,Joel Fuentes,jb2Ciy4AAAAJ
765,University_of_Chicago,Toshihiro Fujii,-ACQPVIAAAAJ
766,University_of_Chicago,Anne Gambrel,None
767,University_of_Chicago,Yehuda Ganan,None
768,University_of_Chicago,Tanvi Gandhi,None
769,University_of_Chicago,Margaret Gardel,hiWagvQAAAAJ
770,University_of_Chicago,Julian Gass,At--zQwAAAAJ
771,University_of_Chicago,Stuart Gazes,None
772,University_of_Chicago,Akhil Ghanta,w1ITjlkAAAAJ
773,University_of_Chicago,Paolo Glorioso,4y1ZjNcAAAAJ
774,University_of_Chicago,Joseph Golec,Hv-CEA8AAAAJ
775,University_of_Chicago,Juan Pablo Gonzalez-Aguilera,None
776,University_of_Chicago,Matthew Gordon,AP9h-KYAAAAJ
777,University_of_Chicago,Daiki Goto,None
778,University_of_Chicago,Savannah Gowen,None
779,University_of_Chicago,Mikhail Goykhman,eo4vpEAAAAAJ
780,University_of_Chicago,Luca Grandi,o_SUITkAAAAJ
781,University_of_Chicago,Shobhit Gupta,m2Hj-7UAAAAJ
782,University_of_Chicago,Lipi Gupta,None
783,University_of_Chicago,Philippe Guyot-Sionnest,Y8XflN0AAAAJ
784,University_of_Chicago,Bridget Haas,_2BAOMUAAAAJ
785,University_of_Chicago,Varda Hagh,RZW3ysYAAAAJ
786,University_of_Chicago,Aaron Hamann,None
787,University_of_Chicago,Ryo Hanai,ylZXqXMAAAAJ
788,University_of_Chicago,Michael Hank,None
789,University_of_Chicago,Jelani Hannah,None
790,University_of_Chicago,Alexandra Hanselman,None
791,University_of_Chicago,Bob Harmon,L8rqv0EAAAAJ
792,University_of_Chicago,Jeffrey Harvey,YXTF0AwAAAAJ
793,University_of_Chicago,Mengfei He,None
794,University_of_Chicago,Kevin He,qfP9E40AAAAJ
795,University_of_Chicago,Kevin Hildebrand,None
796,University_of_Chicago,Elise Hinkle,None
797,University_of_Chicago,Johnny Ho,lRil9BYAAAAJ
798,University_of_Chicago,Timothy Hoffman,AOQoZhwAAAAJ
799,University_of_Chicago,Tova Holmes,None
800,University_of_Chicago,Daniel Holz,Yx4yXaUAAAAJ
801,University_of_Chicago,Owen Howell,8bmIJtAAAAAJ
802,University_of_Chicago,Alexander Hryciuk,None
803,University_of_Chicago,Wei-Han Hsiao,DgERXqcAAAAJ
804,University_of_Chicago,Kaeli Hughes,None
805,University_of_Chicago,Kabir Husain,8MdAEEsAAAAJ
806,University_of_Chicago,Aurora Ireland,None
807,University_of_Chicago,William T.M. Irvine,8gzfsNsAAAAJ
808,University_of_Chicago,George Iskander,Lxx5YxwAAAAJ
809,University_of_Chicago,Grayson Jackson,5mY_J1AAAAAJ
810,University_of_Chicago,Heinrich M. Jaeger,None
811,University_of_Chicago,Runyu Jiang,6OL4lo8AAAAJ
812,University_of_Chicago,Munjung Jung,pS5ezPUAAAAJ
813,University_of_Chicago,Woowon Kang,varnlfgAAAAJ
814,University_of_Chicago,Kirit Karkare,u5TVR30AAAAJ
815,University_of_Chicago,Kyle Kawagoe,Q2RWcgkAAAAJ
816,University_of_Chicago,Jordan Kemp,None
817,University_of_Chicago,Tali Khain,weDBKuYAAAAJ
818,University_of_Chicago,Zimu Khakhaleva-Li,None
819,University_of_Chicago,Kwang-Je Kim,TO1ssCUAAAAJ
820,University_of_Chicago,Ki-Seok Kim,0oaRjJcAAAAJ
821,University_of_Chicago,Mark Klehfoth,None
822,University_of_Chicago,Carly KleinStern,None
823,University_of_Chicago,Adam Kline,O8RL4HgAAAAJ
824,University_of_Chicago,Gerwin Koolstra,6_eqgd4AAAAJ
825,University_of_Chicago,Danila Korytov,None
826,University_of_Chicago,Zosia Krusberg,1Qs0rZAAAAAJ
827,University_of_Chicago,Jonah Kudler-Flam,anOEaDIAAAAJ
828,University_of_Chicago,Nikita Kuklev,None
829,University_of_Chicago,Nitin Kumar,flqXPN0AAAAJ
830,University_of_Chicago,Tiffany Kurns,None
831,University_of_Chicago,Putri Kusumo,QqiGVk4AAAAJ
832,University_of_Chicago,​David Kutasov,pOtpA40AAAAJ
833,University_of_Chicago,Samantha Lapp,A5LtQDsAAAAJ
834,University_of_Chicago,Anthony LaTorre,FaEglL8AAAAJ
835,University_of_Chicago,Bryan Lau,KKqk2cYAAAAJ
836,University_of_Chicago,Kathryn Levin,u77ebbEAAAAJ
837,University_of_Chicago,Michael Levin,w5mnpN4AAAAJ
838,University_of_Chicago,Charles Lewis,nLwfZ3gAAAAJ
839,University_of_Chicago,Kai Li,9MSpWOUAAAAJ
840,University_of_Chicago,Yuan Shen Li,UxUdJpcAAAAJ
841,University_of_Chicago,Ziqian Li,oQWqpJQAAAAJ
842,University_of_Chicago,Desmond Li,igV-aG8AAAAJ
843,University_of_Chicago,Melody Lim,RGR3fQMAAAAJ
844,University_of_Chicago,Qisen Lin,None
845,University_of_Chicago,Yin Lin,2c3MQh8AAAAJ
846,University_of_Chicago,Chloe Lindeman,None
847,University_of_Chicago,Andrew Lingenfelter,None
848,University_of_Chicago,Peter Littlewood,i8As0PEAAAAJ
849,University_of_Chicago,Yuhan Liu,DToIDrMAAAAJ
850,University_of_Chicago,Shuoguang Liu,None
851,University_of_Chicago,Xin Liu,ujP0jjwAAAAJ
852,University_of_Chicago,Jesse Liu,-T2Gq-EAAAAJ
853,University_of_Chicago,Wanqiang Liu,UTKvEYcAAAAJ
854,University_of_Chicago,Zhaoning Liu,None
855,University_of_Chicago,Yinrui Liu,None
856,University_of_Chicago,Minzhao Henry Liu,None
857,University_of_Chicago,Ihar Lobach,Vj-U01YAAAAJ
858,University_of_Chicago,Jianyu Long,fxqy1coAAAAJ
859,University_of_Chicago,Amy Lowitz,4yhmihkAAAAJ
860,University_of_Chicago,Yuting Luo,vgbTma4AAAAJ
861,University_of_Chicago,Morgan Lynn,None
862,University_of_Chicago,Ian MacCormack,WgHmDd4AAAAJ
863,University_of_Chicago,Shae Machlus,MUNyiLYAAAAJ
864,University_of_Chicago,Kristian Mackewicz,None
865,University_of_Chicago,Qinghao Mao,sX17z4QAAAAJ
866,University_of_Chicago,Edgar Marrufo Villalpando,None
867,University_of_Chicago,Emil J. Martinec,None
868,University_of_Chicago,Ariel Matalon,None
869,University_of_Chicago,Takumi Matsuzawa,geBWMoIAAAAJ
870,University_of_Chicago,David McCowan,Ehs8dY8AAAAJ
871,University_of_Chicago,Alexander McDonald,FJ2KELcAAAAJ
872,University_of_Chicago,Michael McDonald,i8qTv-AAAAAJ
873,University_of_Chicago,Ryan McGeehan,None
874,University_of_Chicago,Lauren McGough,n6JFNA4AAAAJ
875,University_of_Chicago,Jeffrey McMahon,HYxUYRcAAAAJ
876,University_of_Chicago,Umang Mehta,qlDz1d0AAAAJ
877,University_of_Chicago,David W. Miller,h8CO950AAAAJ
878,University_of_Chicago,Katrina Miller,3qOb1RwAAAAJ
879,University_of_Chicago,Robert Morton,5qzvGAgAAAAJ
880,University_of_Chicago,Anna Movsheva,None
881,University_of_Chicago,Aaron Mowitz,WzZeQlMAAAAJ
